518;488
519;515
520;472
521;462
522;501
523;461
524;468
525;487
526;436
527;426
528;412
529;401
530;396
531;421
532;374
533;383
534;340
535;332
536;352
537;326
538;332
539;274
540;298
541;280
542;247
543;279
544;246
545;224
546;228
547;235
548;212
549;202
550;184
551;176
552;161
553;179
554;163
555;177
556;167
557;170
558;146
559;128
560;130
561;120
562;119
563;125
564;121
565;120
566;122
567;104
568;89
569;90
570;97
571;92
572;95
573;92
574;107
575;97
576;80
577;92
578;83
579;85
580;84
581;88
582;87
583;73
584;80
585;74
586;87
587;90
588;92
589;93
590;85
591;83
592;93
593;98
594;90
595;77
596;94
597;88
598;97
599;101
600;86
601;78
602;80
603;89
604;102
605;86
606;95
607;91
608;96
609;102
610;92
611;84
612;82
613;99
614;64
615;75
616;86
617;95
618;86
619;104
620;88
621;94
622;94
623;85
624;89
625;94
626;83
627;86
628;90
629;83
630;98
631;90
632;86
633;92
634;103
635;84
636;84
637;93
638;86
639;84
640;79
641;93
642;86
643;93
644;70
645;78
646;76
647;90
648;92
649;84
650;92
651;100
652;79
653;80
654;75
655;91
656;70
657;80
658;93
659;85
660;91
661;67
662;95
663;71
664;65
665;64
666;80
667;76
668;84
669;68
670;68
671;82
672;59
673;80
674;67
675;86
676;81
677;52
678;84
679;54
680;60
681;64
682;54
683;73
684;70
685;79
686;67
687;68
688;58
689;71
690;64
691;46
692;75
693;67
694;57
695;54
696;68
697;46
698;59
699;53
700;61
701;47
702;59
703;69
704;61
705;61
706;55
707;48
708;65
709;46
710;60
711;38
712;50
713;69
714;70
715;54
716;70
717;40
718;52
719;72
720;59
721;53
722;58
723;59
724;60
725;63
726;53
727;59
728;57
729;51
730;53
731;65
732;54
733;61
734;55
735;48
736;46
737;52
738;63
739;50
740;63
741;53
742;55
743;54
744;46
745;57
746;54
747;50
748;38
749;75
750;45
751;52
752;58
753;54
754;41
755;43
756;55
757;58
758;55
759;47
760;52
761;58
762;63
763;60
764;63
765;36
766;55
767;46
768;52
769;45
770;52
771;52
772;44
773;52
774;41
775;62
776;51
777;57
778;38
779;59
780;48
781;44
782;59
783;55
784;61
785;37
786;49
787;52
788;61
789;48
790;57
791;55
792;47
793;48
794;45
795;52
796;60
797;52
798;68
799;56
800;58
801;50
802;57
803;48
804;44
805;67
806;52
807;43
808;49
809;52
810;52
811;64
812;49
813;41
814;43
815;50
816;47
817;49
818;44
819;49
820;54
821;54
822;53
823;48
824;50
825;47
826;54
827;49
828;53
829;43
830;49
831;52
832;41
833;51
834;37
835;46
836;40
837;46
838;41
839;61
840;46
841;43
842;49
843;58
844;49
845;50
846;62
847;44
848;55
849;52
850;44
851;44
852;51
853;37
854;49
855;56
856;52
857;42
858;39
859;45
860;47
861;52
862;29
863;39
864;42
865;38
866;45
867;40
868;42
869;57
870;50
871;40
872;41
873;46
874;36
875;37
876;44
877;41
878;44
879;45
880;36
881;50
882;46
883;50
884;42
885;45
886;40
887;46
888;33
889;46
890;57
891;36
892;39
893;31
894;37
895;44
896;41
897;44
898;32
899;46
900;37
901;46
902;47
903;38
904;47
905;41
906;45
907;39
908;41
909;28
910;37
911;32
912;44
913;43
914;42
915;44
916;43
917;38
918;41
919;38
920;36
921;40
922;35
923;44
924;45
925;50
926;45
927;47
928;42
929;33
930;33
931;45
932;33
933;34
934;43
935;29
936;49
937;50
938;33
939;49
940;49
941;44
942;48
943;38
944;37
945;25
946;37
947;41
948;39
949;45
950;47
951;52
952;46
953;52
954;54
955;37
956;44
957;42
958;47
959;38
960;42
961;42
962;40
963;30
964;31
965;40
966;43
967;50
968;58
969;38
970;45
971;42
972;37
973;58
974;41
975;38
976;51
977;39
978;49
979;46
980;38
981;40
982;42
983;40
984;46
985;35
986;43
987;38
988;36
989;47
990;42
991;44
992;46
993;42
994;28
995;44
996;45
997;40
998;36
999;33
1000;43
1001;38
1002;47
1003;37
1004;38
1005;49
1006;46
1007;25
1008;62
1009;49
1010;43
1011;48
1012;45
1013;40
1014;40
1015;48
1016;38
1017;33
1018;49
1019;50
1020;40
1021;42
1022;40
1023;46
1024;41
1025;45
1026;34
1027;52
1028;37
1029;33
1030;33
1031;43
1032;46
1033;40
1034;39
1035;36
1036;38
1037;40
1038;34
1039;37
1040;51
1041;39
1042;50
1043;39
1044;45
1045;45
1046;55
1047;40
1048;44
1049;42
1050;59
1051;49
1052;41
1053;44
1054;42
1055;42
1056;60
1057;46
1058;54
1059;42
1060;47
1061;45
1062;41
1063;52
1064;66
1065;52
1066;65
1067;40
1068;41
1069;58
1070;43
1071;46
1072;55
1073;48
1074;56
1075;68
1076;52
1077;56
1078;63
1079;63
1080;55
1081;43
1082;58
1083;63
1084;67
1085;59
1086;54
1087;58
1088;63
1089;63
1090;68
1091;54
1092;75
1093;58
1094;79
1095;62
1096;49
1097;72
1098;61
1099;64
1100;56
1101;76
1102;75
1103;58
1104;73
1105;56
1106;76
1107;67
1108;66
1109;62
1110;76
1111;67
1112;80
1113;64
1114;70
1115;65
1116;74
1117;67
1118;68
1119;69
1120;72
1121;66
1122;58
1123;63
1124;62
1125;61
1126;67
1127;62
1128;70
1129;55
1130;74
1131;61
1132;51
1133;72
1134;53
1135;50
1136;56
1137;64
1138;56
1139;45
1140;55
1141;56
1142;62
1143;61
1144;52
1145;46
1146;54
1147;55
1148;56
1149;60
1150;45
1151;46
1152;43
1153;39
1154;47
1155;54
1156;46
1157;46
1158;54
1159;50
1160;41
1161;43
1162;41
1163;36
1164;43
1165;41
1166;40
1167;37
1168;48
1169;34
1170;39
1171;35
1172;30
1173;32
1174;25
1175;43
1176;43
1177;40
1178;38
1179;47
1180;39
1181;36
1182;36
1183;30
1184;40
1185;28
1186;38
1187;24
1188;36
1189;33
1190;36
1191;32
1192;34
1193;40
1194;42
1195;45
1196;41
1197;40
1198;28
1199;36
1200;40
1201;34
1202;37
1203;36
1204;33
1205;40
1206;36
1207;40
1208;30
1209;33
1210;44
1211;37
1212;37
1213;30
1214;40
1215;39
1216;31
1217;35
1218;27
1219;30
1220;38
1221;33
1222;29
1223;39
1224;34
1225;35
1226;31
1227;49
1228;36
1229;39
1230;34
1231;33
1232;28
1233;25
1234;32
1235;26
1236;21
1237;29
1238;37
1239;35
1240;28
1241;30
1242;36
1243;40
1244;42
1245;44
1246;31
1247;29
1248;29
1249;37
1250;29
1251;34
1252;31
1253;28
1254;28
1255;28
1256;26
1257;44
1258;30
1259;36
1260;25
1261;44
1262;28
1263;43
1264;28
1265;38
1266;31
1267;31
1268;25
1269;32
1270;26
1271;24
1272;32
1273;23
1274;39
1275;31
1276;25
1277;17
1278;36
1279;25
1280;37
1281;27
1282;30
1283;25
1284;19
1285;39
1286;29
1287;34
1288;31
1289;21
1290;22
1291;21
1292;32
1293;31
1294;24
1295;30
1296;29
1297;25
1298;27
1299;37
1300;20
1301;30
1302;15
1303;23
1304;29
1305;24
1306;27
1307;22
1308;22
1309;29
1310;22
1311;31
1312;28
1313;23
1314;29
1315;25
1316;35
1317;15
1318;26
1319;34
1320;31
1321;31
1322;31
1323;23
1324;31
1325;29
1326;26
1327;32
1328;39
1329;34
1330;34
1331;34
1332;38
1333;40
1334;26
1335;35
1336;29
1337;35
1338;46
1339;42
1340;24
1341;29
1342;42
1343;25
1344;30
1345;47
1346;44
1347;52
1348;44
1349;36
1350;33
1351;45
1352;38
1353;49
1354;39
1355;46
1356;41
1357;45
1358;49
1359;44
1360;33
1361;40
1362;37
1363;56
1364;51
1365;42
1366;35
1367;32
1368;42
1369;45
1370;43
1371;46
1372;43
1373;48
1374;48
1375;35
1376;48
1377;49
1378;31
1379;38
1380;37
1381;37
1382;35
1383;31
1384;33
1385;52
1386;48
1387;42
1388;34
1389;30
1390;40
1391;38
1392;41
1393;34
1394;39
1395;31
1396;36
1397;33
1398;34
1399;45
1400;26
1401;35
1402;35
1403;32
1404;27
1405;33
1406;31
1407;28
1408;29
1409;36
1410;34
1411;30
1412;30
1413;30
1414;32
1415;22
1416;23
1417;32
1418;28
1419;23
1420;26
1421;31
1422;24
1423;24
1424;23
1425;22
1426;30
1427;21
1428;20
1429;28
1430;25
1431;25
1432;27
1433;23
1434;33
1435;23
1436;26
1437;18
1438;20
1439;15
1440;29
1441;23
1442;24
1443;15
1444;16
1445;20
1446;22
1447;20
1448;14
1449;17
1450;14
1451;22
1452;23
1453;15
1454;22
1455;24
1456;18
1457;20
1458;22
1459;16
1460;18
1461;17
1462;15
1463;24
1464;19
1465;24
1466;15
1467;21
1468;19
1469;19
1470;24
1471;21
1472;18
1473;20
1474;25
1475;26
1476;19
1477;28
1478;16
1479;21
1480;25
1481;28
1482;27
1483;28
1484;16
1485;27
1486;30
1487;31
1488;24
1489;29
1490;23
1491;25
1492;25
1493;23
1494;23
1495;24
1496;24
1497;28
1498;32
1499;17
1500;34
1501;19
1502;28
1503;33
1504;36
1505;39
1506;33
1507;43
1508;26
1509;27
1510;35
1511;38
1512;36
1513;32
1514;39
1515;42
1516;40
1517;38
1518;37
1519;30
1520;44
1521;29
1522;23
1523;36
1524;43
1525;45
1526;30
1527;45
1528;35
1529;35
1530;37
1531;43
1532;32
1533;41
1534;32
1535;39
1536;24
1537;49
1538;36
1539;49
1540;52
1541;37
1542;49
1543;42
1544;42
1545;45
1546;53
1547;47
1548;33
1549;53
1550;37
1551;52
1552;50
1553;44
1554;28
1555;45
1556;57
1557;49
1558;37
1559;57
1560;57
1561;37
1562;52
1563;56
1564;41
1565;46
1566;59
1567;27
1568;39
1569;44
1570;43
1571;45
1572;48
1573;41
1574;39
1575;46
1576;42
1577;28
1578;47
1579;33
1580;49
1581;54
1582;35
1583;42
1584;51
1585;55
1586;54
1587;39
1588;36
1589;46
1590;41
1591;41
1592;27
1593;30
1594;39
1595;35
1596;42
1597;27
1598;31
1599;33
1600;30
1601;32
1602;25
1603;41
1604;23
1605;33
1606;34
1607;34
1608;29
1609;31
1610;31
1611;34
1612;29
1613;31
1614;19
1615;19
1616;34
1617;23
1618;25
1619;33
1620;22
1621;33
1622;31
1623;33
1624;28
1625;35
1626;26
1627;17
1628;20
1629;25
1630;21
1631;25
1632;22
1633;34
1634;19
1635;17
1636;24
1637;13
1638;23
1639;27
1640;16
1641;19
1642;21
1643;18
1644;18
1645;17
1646;18
1647;20
1648;22
1649;16
1650;17
1651;19
1652;10
1653;20
1654;19
1655;18
1656;10
1657;15
1658;10
1659;11
1660;11
1661;15
1662;5
1663;10
1664;14
1665;9
1666;11
1667;16
1668;11
1669;9
1670;11
1671;11
1672;8
1673;14
1674;12
1675;11
1676;12
1677;15
1678;11
1679;10
1680;10
1681;11
1682;10
1683;6
1684;9
1685;10
1686;9
1687;11
1688;4
1689;10
1690;9
1691;10
1692;7
1693;13
1694;11
1695;9
1696;7
1697;4
1698;12
1699;9
1700;6
1701;11
1702;9
1703;12
1704;13
1705;8
1706;13
1707;6
1708;11
1709;7
1710;13
1711;7
1712;7
1713;9
1714;6
1715;10
1716;15
1717;6
1718;1
1719;8
1720;12
1721;12
1722;8
1723;8
1724;3
1725;6
1726;9
1727;10
1728;6
1729;5
1730;6
1731;4
1732;9
1733;6
1734;8
1735;8
1736;8
1737;6
1738;7
1739;9
1740;7
1741;7
1742;3
1743;1
1744;5
1745;4
1746;6
1747;4
1748;8
1749;8
1750;3
1751;6
1752;7
1753;10
1754;4
1755;5
1756;8
1757;9
1758;2
1759;8
1760;3
1761;5
1762;7
1763;7
1764;6
1765;6
1766;4
1767;4
1768;5
1769;4
1770;11
1771;6
1772;8
1773;6
1774;7
1775;9
1776;3
1777;3
1778;8
1779;4
1780;6
1781;2
1782;5
1783;4
1784;4
1785;4
1786;2
1787;4
1788;3
1789;6
1790;5
1791;8
1792;10
1793;6
1794;4
1795;7
1796;4
1797;2
1798;4
1799;7
1800;1
1801;3
1802;7
1803;7
1804;4
1805;4
1806;7
1807;6
1808;9
1809;6
1810;4
1811;3
1812;3
1813;3
1814;5
1815;6
1816;6
1817;5
1818;7
1819;1
1820;8
1821;6
1822;5
1823;10
1824;2
1825;5
1826;5
1827;2
1828;7
1829;3
1830;4
1831;4
1832;2
1833;7
1834;6
1835;2
1836;8
1837;5
1838;1
1839;6
1840;2
1841;3
1842;8
1843;4
1844;6
1845;3
1846;6
1847;6
1848;7
1849;4
1850;6
1851;6
1852;5
1853;1
1854;5
1855;8
1856;5
1857;8
1858;7
1859;13
1860;4
1861;6
1862;0
1863;4
1864;2
1865;4
1866;2
1867;9
1868;5
1869;5
1870;2
1871;9
1872;6
1873;5
1874;7
1875;2
1876;7
1877;2
1878;6
1879;3
1880;2
1881;7
1882;4
1883;3
1884;4
1885;8
1886;8
1887;6
1888;7
1889;2
1890;7
1891;7
1892;8
1893;4
1894;8
1895;7
1896;4
1897;9
1898;2
1899;11
1900;8
1901;4
1902;5
1903;7
1904;3
1905;7
1906;7
1907;8
1908;12
1909;12
1910;9
1911;14
1912;10
1913;10
1914;16
1915;11
1916;10
1917;8
1918;6
1919;12
1920;12
1921;12
1922;8
1923;5
1924;13
1925;7
1926;14
1927;17
1928;16
1929;12
1930;9
1931;14
1932;11
1933;10
1934;12
1935;12
1936;11
1937;20
1938;16
1939;16
1940;11
1941;11
1942;7
1943;17
1944;10
1945;17
1946;21
1947;11
1948;19
1949;12
1950;11
1951;16
1952;15
1953;22
1954;13
1955;17
1956;18
1957;17
1958;23
1959;13
1960;22
1961;21
1962;16
1963;17
1964;13
1965;23
1966;13
1967;20
1968;16
1969;22
1970;17
1971;19
1972;15
1973;25
1974;23
1975;17
1976;17
1977;23
1978;21
1979;16
1980;17
1981;26
1982;19
1983;27
1984;19
1985;21
1986;21
1987;15
1988;17
1989;23
1990;17
1991;13
1992;19
1993;16
1994;26
1995;22
1996;27
1997;20
1998;14
1999;21
2000;21
2001;15
2002;15
2003;20
2004;22
2005;11
2006;25
2007;21
2008;12
2009;15
2010;22
2011;22
2012;19
2013;21
2014;16
2015;25
2016;13
2017;15
2018;20
2019;12
2020;17
2021;19
2022;20
2023;15
2024;25
2025;16
2026;14
2027;16
2028;12
2029;13
2030;14
2031;11
2032;11
2033;0
2034;0
2035;0
2036;0
2037;0
2038;0
2039;0
2040;0
2041;0
2042;0
2043;0
2044;0
2045;0
2046;0
2047;0
2048;0
